NAME: dataset_100_03
NODES: 100
TYPE: SYMMETRIC
17 37 217.6925
17 38 136.5213
17 39 56.6734
17 40 103.8887
17 41 89.2407
17 42 177.2434
17 43 293.7118
17 44 122.8359
17 45 208.7116
17 46 22.3572
17 47 223.9127
17 48 274.4164
17 49 96.6384
17 50 173.7393
17 51 92.9526
17 52 48.7678
17 53 141.3168
17 54 276.2281
17 55 11.8859
17 56 83.845
17 57 99.0501
17 58 136.9634
17 59 262.4102
17 60 214.7123
17 61 176.2014
17 62 104.5902
17 63 85.0738
17 64 213.7072
17 65 277.3964
17 66 158.4239
17 67 231.3581
17 68 106.4765
17 69 205.3626
17 70 220.0259
17 71 265.9083
17 72 279.0204
17 73 238.3685
17 74 129.2339
17 75 37.7384
17 76 21.0994
17 77 262.7433
17 78 130.748
17 79 210.6882
17 80 211.8778
17 81 94.5703
17 82 180.0207
17 83 208.1651
17 84 119.7745
17 85 248.422
17 86 29.1878
17 87 165.3804
17 88 210.3793
17 89 149.9819
17 90 256.9144
17 91 225.0878
17 92 136.1568
17 93 103.3392
17 94 17.3263
17 95 70.5922
17 96 8.4299
17 97 52.0067
17 98 116.088
17 99 222.7422
18 19 229.2916
18 20 74.8773
18 21 22.586
18 22 90.8526
18 23 250.3244
18 24 84.0306
18 25 295.008
18 26 299.0799
18 27 91.0656
18 28 4.5523
18 29 281.5487
18 30 270.863
18 31 259.5869
18 32 231.571
18 33 177.4524
18 34 236.5089
18 35 88.3448
18 36 272.876
18 37 30.754
18 38 73.5671
18 39 92.9296
18 40 188.9701
18 41 58.8369
18 42 231.4205
18 43 153.2965
18 44 98.2589
18 45 243.5913
18 46 43.8274
18 47 234.5656
18 48 45.6168
18 49 203.169
18 50 92.8043
18 51 37.1615
18 52 19.4215
18 53 217.7116
18 54 86.683
18 55 91.4881
18 56 247.3754
18 57 67.9404
18 58 272.9778
18 59 159.3293
18 60 200.5973
18 61 157.0351
18 62 261.2757
18 63 225.8521
18 64 38.1361
18 65 182.7362
18 66 69.237
18 67 240.0417
18 68 189.0956
18 69 37.4873
18 70 96.6049
18 71 61.4934
18 72 145.2118
18 73 83.1387
18 74 140.9574
18 75 178.0748
18 76 34.9903
18 77 219.1952
18 78 272.2568
18 79 169.0475
18 80 112.4675
18 81 182.7041
18 82 250.0211
18 83 19.1295
18 84 89.5081
18 85 147.9377
18 86 44.289
18 87 240.4505
18 88 106.8553
18 89 129.5235
18 90 195.7186
18 91 247.3764
18 92 194.2138
18 93 2.8534
18 94 52.809
18 95 60.9792
18 96 26.906
18 97 53.6717
18 98 48.4723
18 99 142.4333
19 20 167.156
19 21 235.9545
19 22 244.3415
19 23 296.5407
19 24 149.4548
19 25 246.4638
19 26 76.209
19 27 39.3821
19 28 235.3521
19 29 265.0249
19 30 53.6939
19 31 263.0199
19 32 63.6077
19 33 156.3252
19 34 271.3352
19 35 180.2361
19 36 169.2548
19 37 20.3134
19 38 255.4278
19 39 268.4699
19 40 198.329
19 41 164.5491
19 42 154.6793
19 43 264.1887
19 44 74.3455
19 45 75.3232
19 46 226.4837
19 47 142.6566
19 48 288.1159
19 49 88.9204
19 50 185.4634
19 51 252.5568
19 52 279.049
19 53 235.3005
19 54 15.8241
19 55 265.4419
19 56 9.7897
19 57 128.4794
19 58 36.7171
19 59 11.2212
19 60 41.338
19 61 243.4331
19 62 37.143
19 63 246.0229
19 64 127.7713
19 65 11.8156
19 66 253.5079
19 67 124.2511
19 68 129.1893
19 69 196.777
19 70 124.0758
19 71 268.3429
19 72 211.9626
19 73 185.5307
19 74 95.3601
19 75 62.9636
19 76 111.8811
19 77 258.1472
19 78 195.2566
19 79 9.1462
19 80 246.4643
19 81 50.6438
19 82 44.5088
19 83 56.5326
19 84 100.5415
19 85 31.0023
19 86 271.5559
19 87 217.5567
19 88 16.377
19 89 176.5841
19 90 36.3701
19 91 33.512
19 92 278.6296
19 93 296.1032
19 94 42.5994
19 95 231.802
19 96 292.5263
19 97 169.6857
19 98 75.6755
19 99 236.5842
20 21 281.9502
20 22 119.0753
20 23 41.9817
20 24 141.9679
20 25 231.9888
20 26 275.8163
20 27 288.6125
20 28 239.493
20 29 69.2133
20 30 77.9196
20 31 223.8498
20 32 47.3352
20 33 278.1412
20 34 62.0468
20 35 48.2516
20 36 74.5975
20 37 45.0731
20 38 46.8215
20 39 256.6665
20 40 230.9525
20 41 116.4999
20 42 17.4894
20 43 19.0605
20 44 275.0859
20 45 98.9646
20 46 218.1543
20 47 27.9744
20 48 184.9148
20 49 74.1955
20 50 280.6458
20 51 87.2577
20 52 256.6592
20 53 148.5912
20 54 238.3175
20 55 156.9718
20 56 115.3128
20 57 157.1605
20 58 270.1438
20 59 219.1914
20 60 36.5659
20 61 63.6186
20 62 92.7005
20 63 129.8889
20 64 70.8193
20 65 104.9928
20 66 84.872
20 67 167.4693
20 68 173.5387
20 69 219.1871
20 70 211.331
20 71 66.7163
20 72 98.1386
20 73 106.3112
20 74 48.0511
20 75 105.5234
20 76 273.1584
20 77 50.9407
20 78 269.4847
20 79 104.0955
20 80 194.7268
20 81 249.4928
20 82 125.5861
20 83 206.141
20 84 170.1307
20 85 58.0598
20 86 18.6653
20 87 94.1365
20 88 46.7148
20 89 276.1699
20 90 153.493
20 91 90.231
20 92 262.1595
20 93 78.4053
20 94 238.1541
20 95 150.2293
20 96 63.6322
20 97 225.2252
20 98 236.4002
20 99 99.5304
21 22 61.6968
21 23 80.1748
21 24 68.2164
21 25 60.8774
21 26 38.6448
21 27 190.8569
21 28 226.2582
21 29 188.057
21 30 106.9732
21 31 296.1731
21 32 287.7668
21 33 8.4521
21 34 90.3084
21 35 260.4108
21 36 214.7914
21 37 64.2189
21 38 128.0928
21 39 87.7855
21 40 100.2637
21 41 208.8247
21 42 130.7205
21 43 165.9399
21 44 295.3567
21 45 173.3614
21 46 130.9035
21 47 240.1348
21 48 241.551
21 49 64.7035
21 50 273.8518
21 51 159.657
21 52 233.0126
21 53 215.1782
21 54 243.5436
21 55 38.4586
21 56 253.7508
21 57 87.0473
21 58 284.6566
21 59 244.0529
21 60 64.2745
21 61 53.2019
21 62 246.6508
21 63 195.9846
21 64 142.2151
21 65 46.5254
21 66 35.7873
21 67 230.3493
21 68 144.6777
21 69 71.4603
21 70 49.5879
21 71 121.9246
21 72 73.1021
21 73 282.124
21 74 200.9373
21 75 230.7953
21 76 178.1923
21 77 225.0464
21 78 104.799
21 79 176.3744
21 80 200.898
21 81 102.0087
21 82 227.9342
21 83 58.5519
21 84 38.3647
21 85 244.545
21 86 105.9664
21 87 136.6497
21 88 254.6934
21 89 153.0555
21 90 23.7009
21 91 99.3482
21 92 114.9275
21 93 200.2862
21 94 129.2508
21 95 274.9554
21 96 67.9001
21 97 276.7749
21 98 152.1915
21 99 278.158
22 23 274.6269
22 24 156.1291
22 25 97.5712
22 26 34.1189
22 27 192.6337
22 28 243.0306
22 29 199.3206
22 30 167.2581
22 31 296.4088
22 32 152.8878
22 33 146.0292
22 34 231.3865
22 35 58.1101
22 36 121.2058
22 37 210.8646
22 38 267.6069
22 39 99.2561
22 40 224.1991
22 41 86.5741
22 42 163.298
22 43 46.7062
22 44 105.1116
22 45 104.93
22 46 202.9219
22 47 97.6208
22 48 294.3766
22 49 10.6286
22 50 158.7127
22 51 226.3426
22 52 277.6934
22 53 295.5466
22 54 107.0075
22 55 208.4052
22 56 268.4328
22 57 164.1735
22 58 216.7035
22 59 261.3006
22 60 166.2298
22 61 190.6663
22 62 58.965
22 63 154.0529
22 64 171.0472
22 65 61.6593
22 66 223.4037
22 67 289.5025
22 68 173.3877
22 69 268.1389
22 70 255.8241
22 71 24.9974
22 72 161.5997
22 73 277.1038
22 74 156.9622
22 75 166.4859
22 76 230.0184
22 77 113.6481
22 78 177.4734
22 79 235.5843
22 80 186.7974
22 81 140.342
22 82 84.9116
22 83 185.5896
22 84 210.168
22 85 291.8322
22 86 294.8538
22 87 75.3467
22 88 69.4473
22 89 233.5951
22 90 200.9353
22 91 143.1015
22 92 145.2555
22 93 123.4476
22 94 212.955
22 95 149.7895
22 96 234.3765
22 97 189.6691
22 98 148.9443
22 99 174.8632
23 24 32.7932
23 25 58.2444
23 26 257.8737
23 27 213.2302
23 28 269.9025
23 29 158.2108
23 30 63.4259
23 31 225.551
23 32 82.047
23 33 11.3566
23 34 21.1291
23 35 199.3877
23 36 277.4091
23 37 228.7626
23 38 133.6582
23 39 61.9173
23 40 281.3205
23 41 3.6105
23 42 207.4791
23 43 272.4233
23 44 190.4785
23 45 224.7101
23 46 92.3327
23 47 228.1018
23 48 159.7038
23 49 67.7191
23 50 279.9848
23 51 297.5701
23 52 135.665
23 53 276.1458
23 54 82.3801
23 55 56.1473
23 56 17.9203
23 57 259.0795
23 58 10.3716
23 59 284.9921
23 60 25.3192
23 61 54.2826
23 62 65.7963
23 63 62.2706
23 64 151.8851
23 65 37.9893
23 66 94.1207
23 67 214.5878
23 68 19.8607
23 69 37.0724
23 70 174.2693
23 71 235.5771
23 72 258.1508
23 73 176.2621
23 74 80.9329
23 75 31.5362
23 76 93.8018
23 77 233.2141
23 78 163.6596
23 79 292.566
23 80 204.9
23 81 237.2893
23 82 226.0858
23 83 262.0509
23 84 89.7159
23 85 128.9876
23 86 246.5364
23 87 195.2379
23 88 131.5705
23 89 51.59
23 90 240.569
23 91 93.5514
23 92 214.0745
23 93 298.7929
23 94 142.4633
23 95 16.872
23 96 112.9568
23 97 119.3347
23 98 85.123
23 99 56.5007
24 25 186.0972
24 26 30.5345
24 27 116.1877
24 28 2.3363
24 29 49.8989
24 30 3.6001
24 31 63.3457
24 32 236.4847
24 33 34.3742
24 34 47.0344
24 35 210.9117
24 36 9.8665
24 37 156.6716
24 38 53.1413
24 39 267.9294
24 40 118.6699
24 41 36.9463
24 42 93.3552
24 43 217.6577
24 44 295.7132
24 45 163.4245
24 46 80.7924
24 47 34.7328
24 48 180.5278
24 49 97.0393
24 50 207.7045
24 51 5.3418
24 52 121.2615
24 53 190.5977
24 54 66.9209
24 55 153.904
24 56 41.2986
24 57 6.049
24 58 79.8268
24 59 8.528
24 60 139.4222
24 61 276.3241
24 62 221.5963
24 63 195.2937
24 64 281.8188
24 65 129.7953
24 66 69.6509
24 67 291.6498
24 68 223.5727
24 69 234.9659
24 70 51.0031
24 71 244.7685
24 72 150.0404
24 73 297.4133
24 74 295.5833
24 75 256.4208
24 76 271.554
24 77 91.3364
24 78 78.6202
24 79 248.0003
24 80 143.8241
24 81 230.6626
24 82 251.945
24 83 224.222
24 84 52.7473
24 85 10.7465
24 86 169.3158
24 87 122.3257
24 88 27.503
24 89 165.0329
24 90 27.4895
24 91 274.3964
24 92 251.7549
24 93 276.8288
24 94 86.3367
24 95 240.1583
24 96 168.7956
24 97 92.4332
24 98 28.0065
24 99 32.6821
25 26 282.1114
25 27 154.5419
25 28 173.6968
25 29 118.8558
25 30 220.9403
25 31 11.0515
25 32 217.6796
25 33 186.5296
25 34 240.1577
25 35 217.177
25 36 165.9341
25 37 299.26
25 38 143.7925
25 39 83.6013
25 40 235.4028
25 41 39.2087
25 42 20.4932
25 43 50.8701
25 44 57.2955
25 45 65.5408
25 46 167.4691
25 47 84.7562
25 48 217.4096
25 49 215.8341
25 50 54.1292
25 51 48.5595
25 52 82.6343
25 53 147.957
25 54 110.8536
25 55 147.6024
25 56 118.3957
25 57 149.4502
25 58 35.4505
25 59 42.7868
25 60 194.9419
25 61 168.3776
25 62 165.8092
25 63 93.8077
25 64 171.6135
25 65 76.4513
25 66 281.5624
25 67 161.1979
25 68 146.816
25 69 280.6843
25 70 193.5924
25 71 252.005
25 72 202.7492
25 73 187.8357
25 74 11.1761
25 75 177.6504
25 76 89.358
25 77 291.9688
25 78 272.1518
25 79 40.2757
25 80 64.8515
25 81 135.7713
25 82 167.5091
25 83 182.4193
25 84 94.3191
25 85 151.6687
25 86 229.5726
25 87 251.7965
25 88 173.9832
25 89 97.9833
25 90 205.3174
25 91 95.8734
25 92 226.0731
25 93 217.1221
25 94 151.3902
25 95 152.814
25 96 219.0975
25 97 104.619
25 98 261.2526
25 99 51.183
26 27 199.3009
26 28 108.9194
26 29 176.2062
26 30 45.3267
26 31 191.3098
26 32 111.3038
26 33 246.706
26 34 282.7683
26 35 52.0872
26 36 267.8097
26 37 154.9717
26 38 211.7179
26 39 175.7586
26 40 26.3047
26 41 138.5497
26 42 241.4504
26 43 17.9314
26 44 81.2718
26 45 158.2452
26 46 218.8533
26 47 143.4912
26 48 125.3389
26 49 37.5059
26 50 274.2444
26 51 114.3756
26 52 39.5658
26 53 167.0667
26 54 262.6618
26 55 15.3296
26 56 20.5576
26 57 223.846
26 58 111.6904
26 59 226.6931
26 60 256.9596
26 61 185.5916
26 62 132.7102
26 63 255.3143
26 64 170.827
26 65 218.576
26 66 54.648
26 67 268.9852
26 68 121.7263
26 69 151.1335
26 70 172.0876
26 71 164.6149
26 72 283.3245
26 73 63.3705
26 74 289.9461
26 75 179.9432
26 76 6.2607
26 77 20.7405
26 78 96.0095
26 79 144.9043
26 80 159.9552
26 81 89.8901
26 82 150.7434
26 83 12.7197
26 84 139.4483
26 85 20.471
26 86 61.1693
26 87 185.9305
26 88 258.6591
26 89 297.3314
26 90 296.4431
26 91 215.7275
26 92 159.1595
26 93 150.8875
26 94 245.7601
26 95 101.2776
26 96 223.1526
26 97 25.2104
26 98 173.527
26 99 86.0649
27 28 21.9163
27 29 210.4331
27 30 198.9012
27 31 147.7307
27 32 43.8905
27 33 184.2827
27 34 216.3957
27 35 258.3598
27 36 190.7458
27 37 291.852
27 38 20.1395
27 39 79.4413
27 40 78.1962
27 41 191.0849
27 42 40.44
27 43 266.9343
27 44 110.6931
27 45 138.0415
27 46 174.9555
27 47 36.6835
27 48 173.6653
27 49 118.3923
27 50 169.3042
27 51 255.1477
27 52 51.4392
27 53 250.3219
27 54 233.2053
27 55 227.1962
27 56 168.3772
27 57 205.2006
27 58 179.177
27 59 230.6697
27 60 180.1374
27 61 101.3299
27 62 231.5468
27 63 97.3192
27 64 279.0854
27 65 71.1883
27 66 228.1443
27 67 127.347
27 68 211.9121
27 69 133.6043
27 70 110.2794
27 71 263.069
27 72 136.1062
27 73 248.9963
27 74 267.0376
27 75 291.638
27 76 27.8876
27 77 167.1712
27 78 58.9777
27 79 199.4809
27 80 92.4921
27 81 169.9737
27 82 32.0997
27 83 276.9214
27 84 61.5706
27 85 140.7164
27 86 291.34
27 87 181.0321
27 88 48.1977
27 89 5.3591
27 90 125.9213
27 91 32.9806
27 92 84.1942
27 93 101.7141
27 94 100.6557
27 95 136.0062
27 96 235.388
27 97 70.4567
27 98 50.5064
27 99 299.7554
28 29 262.2305
28 30 223.1387
28 31 15.5163
28 32 62.5165
28 33 183.9079
28 34 86.4017
28 35 121.6334
28 36 214.1166
28 37 262.3529
28 38 58.5806
28 39 153.3733
28 40 295.9737
28 41 7.2424
28 42 7.2025
28 43 46.949
28 44 37.3321
28 45 104.2156
28 46 8.475
28 47 6.5957
28 48 19.4468
28 49 262.8516
28 50 265.9517
28 51 153.6761
28 52 198.9168
28 53 51.2848
28 54 92.5187
28 55 121.6124
28 56 7.3653
28 57 292.6366
28 58 39.5666
28 59 228.2487
28 60 9.7127
28 61 156.5822
28 62 244.6406
28 63 1.9671
28 64 44.5533
28 65 191.7141
28 66 54.1874
28 67 111.9018
28 68 192.4028
28 69 98.5115
28 70 257.3174
28 71 44.329
28 72 76.1469
28 73 207.3071
28 74 129.5167
28 75 252.6086
28 76 169.3539
28 77 179.9904
28 78 119.4698
28 79 115.1799
28 80 5.4413
28 81 152.2443
28 82 217.183
28 83 230.9184
28 84 196.7322
28 85 216.2252
28 86 251.7017
28 87 106.4367
28 88 16.0362
28 89 151.3747
28 90 224.3785
28 91 102.6336
28 92 297.8987
28 93 246.685
28 94 161.4157
28 95 270.3688
28 96 4.1297
28 97 48.3095
28 98 166.9521
28 99 168.0546
29 30 14.4781
29 31 96.9422
29 32 91.7258
29 33 135.7454
29 34 292.4849
29 35 139.25
29 36 141.8032
29 37 32.061
29 38 42.3507
29 39 40.2157
29 40 266.6819
29 41 64.1888
29 42 76.5707
29 43 123.4821
29 44 265.1609
29 45 299.6882
29 46 251.8146
29 47 266.7567
29 48 116.8601
29 49 53.2566
29 50 186.971
29 51 165.0455
29 52 174.9788
29 53 247.257
29 54 237.4461
29 55 220.3905
29 56 123.0794
29 57 125.9287
29 58 209.8838
29 59 109.3864
29 60 70.3673
29 61 38.1469
29 62 295.8508
29 63 48.642
29 64 192.7446
29 65 27.0552
29 66 284.0213
29 67 238.9698
29 68 207.3541
29 69 50.5714
29 70 260.9793
29 71 161.0294
29 72 216.6402
29 73 211.7292
29 74 170.622
29 75 47.1636
29 76 1.3588
29 77 109.8648
29 78 176.4589
29 79 84.1315
29 80 172.9111
29 81 277.2664
29 82 241.4063
29 83 41.9628
29 84 90.97
29 85 242.1724
29 86 255.0128
29 87 281.3885
29 88 111.6885
29 89 262.7362
29 90 53.4067
29 91 260.756
29 92 23.6033
29 93 279.2977
29 94 207.7696
29 95 262.2389
29 96 259.7468
29 97 110.0719
29 98 149.8598
29 99 83.6209
30 31 241.6701
30 32 2.5384
30 33 34.8647
30 34 206.6425
30 35 23.2181
30 36 135.3217
30 37 140.4358
30 38 158.1962
30 39 234.4582
30 40 284.996
30 41 100.0988
30 42 144.0364
30 43 232.6019
30 44 7.9317
30 45 212.5467
30 46 217.4857
30 47 171.8033
30 48 205.9136
30 49 294.7595
30 50 65.3489
30 51 128.4796
30 52 230.4664
30 53 141.7934
30 54 163.1316
30 55 67.7973
30 56 145.8563
30 57 244.8281
30 58 27.3687
30 59 70.876
30 60 72.024
30 61 150.1004
30 62 37.3228
30 63 12.2421
30 64 229.3804
30 65 36.6384
30 66 145.2405
30 67 34.5729
30 68 28.1213
30 69 112.6795
30 70 37.172
30 71 208.9455
30 72 294.9544
30 73 72.1592
30 74 117.2813
30 75 123.4889
30 76 8.6621
30 77 70.0507
30 78 79.9117
30 79 80.2369
30 80 232.0304
30 81 187.8983
30 82 257.686
30 83 192.395
30 84 16.793
30 85 27.2888
30 86 99.392
30 87 36.8778
30 88 274.7875
30 89 221.9367
30 90 171.2126
30 91 92.6727
30 92 227.2539
30 93 24.8126
30 94 143.9186
30 95 162.1052
30 96 265.89
30 97 197.1883
30 98 233.1768
30 99 211.2948
31 32 123.874
31 33 169.6146
31 34 93.7464
31 35 117.1909
31 36 268.2278
31 37 240.994
31 38 194.986
31 39 249.2607
31 40 189.5423
31 41 34.9578
31 42 297.4017
31 43 69.3084
31 44 39.6583
31 45 137.9578
31 46 235.2593
31 47 126.0811
31 48 21.5527
31 49 70.743
31 50 40.0983
31 51 253.5956
31 52 72.7774
31 53 213.4043
31 54 219.9754
31 55 278.6284
31 56 258.0282
31 57 142.2167
31 58 264.1888
31 59 221.5401
31 60 101.0568
31 61 116.1665
31 62 105.3526
31 63 95.3507
31 64 60.2499
31 65 276.8798
31 66 81.5856
31 67 46.0538
31 68 195.4171
31 69 116.7643
31 70 176.7615
31 71 159.4016
31 72 59.2983
31 73 145.9971
31 74 81.4423
31 75 214.2791
31 76 298.1729
31 77 8.6774
31 78 246.1123
31 79 1.0808
31 80 81.1782
31 81 203.4013
31 82 111.963
31 83 71.1142
31 84 281.6958
31 85 197.1503
31 86 159.1556
31 87 237.0667
31 88 72.3186
31 89 125.5169
31 90 19.1484
31 91 274.719
31 92 11.5852
31 93 21.1958
31 94 218.8048
31 95 110.9401
31 96 131.0697
31 97 117.3414
31 98 132.1983
31 99 157.6332
32 33 226.2613
32 34 194.587
32 35 171.8892
32 36 275.9567
32 37 9.0725
32 38 286.0209
32 39 163.0287
32 40 36.2006
32 41 235.1621
32 42 210.0961
32 43 135.2066
32 44 8.92
32 45 64.1037
32 46 280.6106
32 47 219.0813
32 48 256.49
32 49 23.2804
32 50 114.154
32 51 81.8448
32 52 127.3471
32 53 292.7126
32 54 251.6906
32 55 231.4935
32 56 122.5088
32 57 298.3947
32 58 194.1807
32 59 129.8938
32 60 206.4509
32 61 11.3707
32 62 99.4046
32 63 159.7678
32 64 261.9178
32 65 198.0175
32 66 213.6995
32 67 172.747
32 68 263.9099
32 69 27.5098
32 70 195.5695
32 71 2.1879
32 72 14.72
32 73 299.4342
32 74 297.1311
32 75 174.7997
32 76 50.0027
32 77 38.8956
32 78 264.5271
32 79 43.2655
32 80 30.3652
32 81 261.43
32 82 290.7183
32 83 219.3466
32 84 206.9765
32 85 289.1568
32 86 70.5553
32 87 166.3838
32 88 11.3578
32 89 26.5152
32 90 287.2346
32 91 240.3604
32 92 78.8443
32 93 237.5193
32 94 40.5762
32 95 18.8231
32 96 39.3052
32 97 195.3001
32 98 99.1152
32 99 118.5267
33 34 232.0297
33 35 118.938
33 36 237.693
33 37 64.6315
33 38 53.1739
33 39 171.06
33 40 162.7301
33 41 172.8051
33 42 25.6625
33 43 115.0016
33 44 217.462
33 45 164.1445
33 46 218.8727
33 47 167.654
33 48 247.2809
33 49 67.8072
33 50 155.1834
33 51 226.1604
33 52 116.2009
33 53 15.8693
33 54 138.2009
33 55 171.0312
33 56 155.8703
33 57 185.6047
33 58 147.9805
33 59 195.4178
33 60 57.8774
33 61 145.7648
33 62 157.1405
33 63 258.1938
33 64 206.9141
33 65 229.0193
33 66 167.4856
33 67 291.0555
33 68 257.3948
33 69 260.6583
33 70 270.4776
33 71 51.5353
33 72 121.517
33 73 85.1231
33 74 55.176
33 75 20.7274
33 76 199.5413
33 77 212.0362
33 78 80.7252
33 79 11.6097
33 80 172.7905
33 81 2.3451
33 82 137.5508
33 83 267.1756
33 84 97.2436
33 85 24.4278
33 86 238.6208
33 87 107.7526
33 88 146.3392
33 89 95.0691
33 90 242.4687
33 91 161.3656
33 92 279.8125
33 93 250.0678
33 94 140.2175
33 95 269.484
33 96 193.8675
33 97 140.3857
33 98 193.0196
33 99 197.4985
34 35 200.9467
34 36 132.482
34 37 271.439
34 38 166.6641
34 39 127.4653
34 40 199.9874
34 41 195.7333
34 42 238.805
34 43 216.5788
34 44 249.0067
34 45 3.3177
34 46 196.5212
34 47 292.5391
34 48 170.4151
34 49 21.4297
34 50 29.9836
34 51 73.2243
34 52 66.1115
34 53 49.6331
34 54 191.3787
34 55 73.2296
34 56 260.6597
34 57 219.7434
34 58 18.9718
34 59 113.0708
34 60 202.235
34 61 21.4044
34 62 214.9574
34 63 142.8294
34 64 112.7076
34 65 4.7868
34 66 59.5163
34 67 287.8372
34 68 151.2769
34 69 133.9774
34 70 167.7635
34 71 75.476
34 72 96.1278
34 73 127.9929
34 74 120.5785
34 75 159.9152
34 76 29.3341
34 77 226.5608
34 78 217.6649
34 79 285.8562
34 80 76.9604
34 81 79.8321
34 82 184.3267
34 83 8.1716
34 84 151.9481
34 85 188.3123
34 86 121.7414
34 87 128.9747
34 88 222.8795
34 89 139.4043
34 90 97.4574
34 91 146.3406
34 92 92.4537
34 93 284.979
34 94 196.6857
34 95 48.8727
34 96 235.2273
34 97 122.0683
34 98 29.3674
34 99 65.6213
35 36 218.1394
35 37 286.6779
35 38 113.3199
35 39 110.0189
35 40 129.0177
35 41 162.7949
35 42 2.0533
35 43 101.0397
35 44 171.0385
35 45 252.5127
35 46 161.6251
35 47 18.8772
35 48 213.9432
35 49 283.7634
35 50 55.0646
35 51 175.986
35 52 69.5885
35 53 203.4216
35 54 222.035
35 55 10.5893
35 56 30.2359
35 57 281.606
35 58 59.2073
35 59 43.8217
35 60 187.3224
35 61 77.5168
35 62 282.4422
35 63 88.1113
35 64 4.4201
35 65 271.2254
35 66 77.0975
35 67 93.8185
35 68 277.108
35 69 95.7283
35 70 128.2815
35 71 264.0696
35 72 242.9831
35 73 232.328
35 74 209.0008
35 75 109.5763
35 76 171.4474
35 77 214.2364
35 78 151.865
35 79 136.7738
35 80 98.8784
35 81 206.377
35 82 115.6815
35 83 143.3621
35 84 7.6699
35 85 68.1377
35 86 128.5421
35 87 297.0361
35 88 229.0943
35 89 2.6796
35 90 74.3844
35 91 174.3221
35 92 286.9126
35 93 212.1045
35 94 75.3187
35 95 17.1794
35 96 238.188
35 97 215.8557
35 98 22.3789
35 99 286.9751
36 37 194.3052
36 38 222.67
36 39 104.8451
36 40 29.5201
36 41 209.8067
36 42 150.1174
36 43 158.5985
36 44 70.3906
36 45 41.5154
36 46 219.2591
36 47 282.4051
36 48 272.6709
36 49 183.9296
36 50 28.2208
36 51 148.9718
36 52 228.1257
36 53 52.7183
36 54 191.4309
36 55 158.2406
36 56 61.2516
36 57 121.4722
36 58 152.8826
36 59 22.8364
36 60 165.4051
36 61 63.3468
36 62 95.3436
36 63 99.5308
36 64 162.4915
36 65 78.5468
36 66 30.7001
36 67 144.37
36 68 174.2662
36 69 183.4175
36 70 296.0158
36 71 167.7883
36 72 93.931
36 73 147.6167
36 74 263.7972
36 75 39.5415
36 76 141.8949
36 77 132.0551
36 78 298.3511
36 79 139.8425
36 80 246.1178
36 81 270.7425
36 82 125.9059
36 83 58.5643
36 84 285.215
36 85 165.54
36 86 51.3142
36 87 163.4836
36 88 152.9337
36 89 264.968
36 90 130.8135
36 91 246.261
36 92 160.1857
36 93 154.498
36 94 104.2215
36 95 69.7716
36 96 137.9189
36 97 150.1175
36 98 164.4695
36 99 127.0266
37 38 284.1987
37 39 83.7934
37 40 97.7448
37 41 20.7069
37 42 50.6481
37 43 66.502
37 44 155.4509
37 45 155.7567
37 46 161.0016
37 47 215.4343
37 48 176.0744
37 49 244.2008
37 50 158.6087
37 51 175.4027
37 52 115.7252
37 53 214.7963
37 54 27.4658
37 55 223.8984
37 56 48.1047
37 57 258.5265
37 58 122.1453
37 59 205.5426
37 60 96.0449
37 61 166.0446
37 62 147.641
37 63 279.9683
37 64 189.9141
37 65 77.7259
37 66 247.7433
37 67 122.6399
37 68 297.4045
37 69 286.5019
37 70 85.9295
37 71 13.112
37 72 106.1104
37 73 296.3105
37 74 118.5976
37 75 136.6317
37 76 173.0642
37 77 195.505
37 78 292.4071
37 79 87.7635
37 80 252.8974
37 81 156.0303
37 82 131.0997
37 83 287.7558
37 84 256.3937
37 85 37.6074
37 86 229.1644
37 87 152.6288
37 88 13.668
37 89 213.8854
37 90 298.211
37 91 132.7807
37 92 130.4273
37 93 206.5688
37 94 254.9623
37 95 64.3436
37 96 128.7856
37 97 58.121
37 98 154.4768
37 99 7.1042
38 39 229.8192
38 40 229.6133
38 41 167.3422
38 42 189.6191
38 43 260.3058
38 44 211.1553
38 45 105.215
38 46 45.0576
38 47 40.8992
38 48 72.5281
38 49 163.7362
38 50 19.2842
38 51 111.5906
38 52 25.6454
38 53 167.7352
38 54 150.7887
38 55 188.4806
38 56 220.7146
38 57 182.9967
38 58 144.1968
38 59 25.1031
38 60 27.7926
38 61 139.1853
38 62 223.9564
38 63 147.8613
38 64 195.5918
38 65 74.9506
38 66 80.596
38 67 85.9402
38 68 30.9627
38 69 28.2227
38 70 75.5271
38 71 157.1944
38 72 35.0122
38 73 183.3765
38 74 281.2663
38 75 41.8115
38 76 257.1111
38 77 115.1551
38 78 232.6825
38 79 41.0047
38 80 168.4596
38 81 274.492
38 82 121.8602
38 83 299.5858
38 84 24.6164
38 85 41.4535
38 86 172.1062
38 87 72.054
38 88 294.7319
38 89 192.7368
38 90 144.8909
38 91 249.8501
38 92 160.4763
38 93 18.5353
38 94 99.9013
38 95 29.3228
38 96 4.5612
38 97 109.5002
38 98 242.1814
38 99 99.7164
39 40 218.1889
39 41 243.0135
39 42 105.7409
39 43 153.0895
39 44 28.5883
39 45 38.528
39 46 206.0093
39 47 3.3697
39 48 214.2118
39 49 232.3144
39 50 281.9375
39 51 249.764
39 52 259.7109
39 53 55.3518
39 54 122.6044
39 55 189.8409
