NAME : st70.dat
19 59 67.60177512462228
19 60 49.658836071740545
19 61 72.00694410957877
19 62 71.06335201775947
19 63 112.29425630903836
19 64 92.66067126888301
19 65 67.08203932499369
19 66 84.81155581640984
19 67 22.80350850198276
19 68 87.55569655939013
19 69 95.56673061269805
20 21 56.60388679233962
20 22 59.54829972383762
20 23 65.92419889539804
20 24 41.340053217188775
20 25 64.07807737440318
20 26 34.058772731852805
20 27 57.4543296888929
20 28 71.42128534267638
20 29 48.25971404805462
20 30 70.2922470831599
20 31 47.43416490252569
20 32 14.422205101855956
20 33 1.0
20 34 79.61155694998057
20 35 68.24221567329127
20 36 44.721359549995796
20 37 60.440052945046304
20 38 31.240998703626616
20 39 26.248809496813376
20 40 26.476404589747453
20 41 35.6931365951495
20 42 18.867962264113206
20 43 34.655446902326915
20 44 34.0
20 45 38.118237105091836
20 46 51.61395160225576
20 47 33.24154027718932
20 48 70.71067811865476
20 49 35.4682957019364
20 50 33.13608305156178
20 51 22.847319317591726
20 52 34.40930106817051
20 53 21.633307652783937
20 54 78.71467461661771
20 55 33.24154027718932
20 56 63.324560795950255
20 57 43.829214001622255
20 58 62.433965115151864
20 59 17.029386365926403
20 60 23.706539182259394
20 61 23.08679276123039
20 62 57.706152185014034
20 63 60.08327554319921
20 64 40.52159917870962
20 65 51.884487084291386
20 66 30.805843601498726
20 67 31.240998703626616
20 68 69.81403870282824
20 69 75.7429864739964
21 22 17.4928556845359
21 23 25.495097567963924
21 24 95.524865872714
21 25 56.089214649520635
21 26 78.81624198095213
21 27 60.00833275470999
21 28 21.095023109728988
21 29 73.08214556237385
21 30 16.15549442140351
21 31 45.09988913511872
21 32 58.82176467941097
21 33 57.4543296888929
21 34 23.021728866442675
21 35 27.51363298439521
21 36 29.732137494637012
21 37 8.06225774829855
21 38 86.83317338436964
21 39 78.49203781276162
21 40 41.340053217188775
21 41 39.21734310225516
21 42 51.22499389946279
21 43 60.00833275470999
21 44 87.72684879784524
21 45 85.0
21 46 21.633307652783937
21 47 71.25307010929424
21 48 65.5133574166368
21 49 35.12833614050059
21 50 51.088159097779204
21 51 40.024992192379
21 52 22.360679774997898
21 53 68.41052550594829
21 54 69.57010852370435
21 55 60.00833275470999
21 56 18.384776310850235
21 57 29.410882339705484
21 58 5.830951894845301
21 59 48.76474136094644
21 60 77.98717843338096
21 61 76.32168761236873
21 62 4.242640687119285
21 63 72.2357252334328
21 64 59.682493245507096
21 65 6.324555320336759
21 66 66.18912297349165
21 67 60.8276253029822
21 68 14.7648230602334
21 69 22.47220505424423
22 23 42.80186911806539
22 24 100.60318086422517
22 25 72.80109889280519
22 26 87.23531395025755
22 27 75.66372975210778
22 28 12.529964086141668
22 29 85.84287972802403
22 30 15.0
22 31 60.29925372672534
22 32 57.42821606144492
22 33 60.207972893961475
22 34 28.071337695236398
22 35 11.0
22 36 19.6468827043885
22 37 10.63014581273465
22 38 90.78546139112804
22 39 84.31488599292535
22 40 51.66236541235796
22 41 52.15361924162119
22 42 59.61543424315552
22 43 71.58910531638176
22 44 93.00537618869137
22 45 93.02150289046077
22 46 9.486832980505138
22 47 65.45991139621256
22 48 82.28000972289685
22 49 28.635642126552707
22 50 43.68065933568311
22 51 38.41874542459709
22 52 27.313000567495326
22 53 65.86349520030045
22 54 86.7294644281861
22 55 52.88667128870941
22 56 35.608987629529715
22 57 19.924858845171276
22 58 18.439088914585774
22 59 47.20169488482379
22 60 82.80096617793781
22 61 75.45197147855052
22 62 21.633307652783937
22 63 59.22837157984339
22 64 50.35871324805669
22 65 22.135943621178654
22 66 60.40695324215582
22 67 71.56814934033156
22 68 16.1245154965971
22 69 18.027756377319946
23 24 98.41239759298622
23 25 36.49657518178932
23 26 77.42092740338364
23 27 44.01136216933077
23 28 42.720018726587654
23 29 63.60031446463138
23 30 35.73513677041127
23 31 32.802438933713454
23 32 73.00684899377592
23 33 66.91038783328041
23 34 32.0624390837628
23 35 51.97114584074513
23 36 53.53503525729669
23 37 32.449961479175904
23 38 91.92388155425118
23 39 81.39410298049853
23 40 42.15447781671598
23 41 34.9857113690718
23 42 53.31041174104736
23 43 54.56189146281496
23 44 90.78546139112804
23 45 83.81527307120105
23 46 46.75467891024384
23 47 88.95504482602435
23 48 45.09988913511872
23 49 56.462376853972415
23 50 71.47027354082255
23 51 56.88585061331157
23 52 38.07886552931954
23 53 83.00602387778854
23 54 47.265209192385896
23 55 79.55501241279521
23 56 7.211102550927978
23 57 53.0
23 58 25.059928172283335
23 59 64.28063471995279
23 60 82.46211251235322
23 61 88.45903006477066
23 62 21.2602916254693
23 63 95.77055915050303
23 64 80.99382692526635
23 65 23.021728866442675
23 66 84.17244204607586
23 67 57.0087712549569
23 68 33.52610922848042
23 69 41.0
24 25 81.61494961096282
24 26 24.020824298928627
24 27 71.17583859709698
24 28 112.16059914247963
24 29 49.25444142409901
24 30 110.34491379306978
24 31 69.92138442565336
24 32 49.040799340956916
24 33 40.8166632639171
24 34 118.3427226321923
24 35 109.55363982999378
24 36 85.95929269136641
24 37 100.44899203078147
24 38 11.180339887498949
24 39 17.204650534085253
24 40 56.60388679233962
24 41 63.50590523722971
24 42 45.48626166217664
24 43 47.07440918375928
24 44 7.810249675906654
24 45 19.235384061671343
24 46 92.91393867445294
24 47 59.00847396772772
24 48 84.00595217006948
24 49 76.47875521999558
24 50 70.60453243241541
24 51 64.00781202322104
24 52 74.33034373659252
24 53 47.16990566028302
24 54 92.00543462209176
24 55 66.75327707311455
24 56 97.94386147176351
24 57 85.0881895447306
24 58 101.23734488813898
24 59 56.859475903318
24 60 17.804493814764857
24 61 37.013511046643494
24 62 95.77577981932593
24 63 92.04890004774636
24 64 74.81310045707235
24 65 90.02777349240623
24 66 60.13318551349163
24 67 43.41658669218482
24 68 109.60383204979651
24 69 116.10340218959993
25 26 57.706152185014034
25 27 11.180339887498949
25 28 76.53103945458993
25 29 35.34119409414458
25 30 70.178344238091
25 31 17.204650534085253
25 32 76.53757247260981
25 33 65.0
25 34 68.46897107449476
25 35 83.43260753446461
25 36 75.8023746329889
25 37 64.13267497929586
25 38 79.00632886041473
25 39 67.0
25 40 38.58756276314948
25 41 30.0
25 42 45.5411901469428
25 43 35.0
25 44 75.16648189186454
25 45 63.34824385884742
25 46 73.00684899377592
25 47 95.524865872714
25 48 9.486832980505138
25 49 74.02702209328699
25 50 84.8999411071645
25 51 67.94115100585212
25 52 54.644304369257
25 53 85.42833253669417
25 54 15.556349186104045
25 55 90.4267659490264
25 56 42.04759208325728
25 57 74.94664769020693
25 58 58.309518948453004
25 59 71.61005515987263
25 60 70.11419257183242
25 61 86.33075929238663
25 62 52.61178575186362
25 63 113.17243480636087
25 64 94.847245611035
25 65 50.695167422546305
25 66 91.80958555619343
25 67 39.01281840626232
25 68 68.11754546370561
25 69 76.05918747922567
26 27 47.16990566028302
26 28 97.6165969494942
26 29 25.709920264364882
26 30 94.57801012920498
26 31 47.01063709417264
26 32 47.07440918375928
26 33 34.132096331752024
26 34 100.7670581092849
26 35 97.30878685915265
26 36 76.15773105863909
26 37 84.90583018850944
26 38 24.166091947189145
26 39 13.45362404707371
26 40 37.64306044943742
26 41 42.638011210655684
26 42 27.784887978899608
26 43 23.769728648009426
26 44 18.439088914585774
26 45 6.4031242374328485
26 46 80.99382692526635
26 47 63.15853069855251
26 48 60.0
26 49 67.89698078707183
26 50 67.1863081289633
26 51 55.44366510251645
26 52 59.93329625508679
26 53 50.15974481593781
26 54 68.0294054067798
26 55 66.49060083951716
26 56 77.98717843338096
26 57 75.18643494673756
26 58 84.20213774008353
26 59 51.0098029794274
26 60 18.384776310850235
26 61 43.829214001622255
26 62 78.24321056807422
26 63 93.39164844888434
26 64 74.14849964766651
26 65 72.80109889280519
26 66 62.297672508690084
26 67 20.591260281974
26 68 93.47726996441435
26 69 100.70253224224304
27 28 81.00617260431454
27 29 24.166091947189145
27 30 75.16648189186454
27 31 15.524174696260024
27 32 70.80254232723568
27 33 58.309518948453004
27 34 75.18643494673756
27 35 86.57944328765345
27 36 75.76938695805846
27 37 68.0294054067798
27 38 69.26037828369117
27 39 57.21887800367987
27 40 33.97057550292606
27 41 26.92582403567252
27 42 38.58756276314948
27 43 25.495097567963924
27 44 65.0
27 45 52.61178575186362
27 46 74.46475676452586
27 47 90.0
27 48 13.601470508735444
27 49 72.56031973468694
27 50 81.68843247363729
27 51 64.81512169239521
27 52 54.230987451824994
27 53 79.07591289387686
27 54 21.840329667841555
27 55 86.2670273047588
27 56 48.507731342539614
27 57 74.84650960465692
27 58 63.12685640834652
27 59 67.17886572427373
27 60 60.67124524847005
27 61 78.79086241436883
27 62 57.0350769263968
27 63 110.42191811411355
27 64 91.43850392476902
27 65 54.08326913195984
27 66 86.68333173107735
27 67 29.614185789921695
27 68 73.24616030891995
27 69 81.30190649671138
28 29 93.86160024205851
28 30 7.211102550927978
28 31 66.18912297349165
28 32 69.8927750200262
28 33 72.12489168102785
28 34 18.788294228055936
28 35 12.083045973594572
28 36 31.953090617340916
28 37 13.341664064126334
28 38 102.59142264341595
28 39 95.60334722173695
28 40 60.92618484691127
28 41 59.90826320300064
28 42 69.83552104767315
28 43 80.32434251209281
28 44 104.48444860360799
28 45 103.58571330062848
28 46 21.93171219946131
28 47 77.83315488916018
28 48 85.84287972802403
28 49 41.14608122288197
28 50 55.97320787662612
28 51 50.80354318352215
28 52 38.01315561749642
28 53 78.39005038906404
28 54 89.26925562588724
28 55 65.14598989960932
28 56 35.73513677041127
28 57 32.31098884280702
28 58 18.24828759089466
28 59 59.64059020499378
28 60 94.36630754670864
28 61 87.92041856133307
28 62 24.020824298928627
28 63 69.26037828369117
28 64 62.16912416947821
28 65 27.294688127912362
28 66 72.80109889280519
28 67 80.77747210701756
28 68 9.433981132056603
28 69 6.0
29 30 89.1852005660132
29 31 30.805843601498726
29 32 62.68173577685928
29 33 48.82622246293481
29 34 92.13576938409967
29 35 96.74709297958259
29 36 80.30566605165541
29 37 80.52328855678958
29 38 49.64876634922564
29 39 38.07886552931954
29 40 35.014282800023196
29 41 33.95585369269929
29 42 31.953090617340916
29 43 15.297058540778355
29 44 44.14748010928823
29 45 30.066592756745816
29 46 82.05485969764375
29 47 81.21576201698781
29 48 35.510561809129406
29 49 74.33034373659252
29 50 78.92401408950256
29 51 63.60031446463138
29 52 60.00833275470999
29 53 68.76772498781678
29 54 43.18564576337837
29 55 81.00617260431454
29 56 66.37017402418047
29 57 79.30952023559341
29 58 77.4919350642375
29 59 62.64982043070834
29 60 42.485291572496
29 61 65.29931086925804
29 62 71.16881339463234
29 63 107.35455276791944
29 64 87.66413177577246
29 65 66.76076692189807
29 66 79.05694150420949
29 67 17.46424919657298
29 68 87.5956619930462
29 69 95.50916186418976
30 31 60.67124524847005
30 32 70.2353187506115
30 33 71.06335201775947
30 34 13.152946437965905
30 35 18.601075237738275
30 36 34.36568055487916
30 37 9.899494936611665
30 38 101.17806086301516
30 39 93.50935782048768
30 40 57.30619512757761
30 41 55.362442142665635
30 42 66.85057965343307
30 43 76.15773105863909
30 44 102.59142264341595
30 45 100.68763578513501
30 46 24.186773244895647
30 47 79.81227975693966
30 48 79.40403012442127
30 49 42.720018726587654
30 50 58.249463516842795
30 51 51.0
30 52 36.069377593742864
30 53 79.20227269466452
30 54 82.56512580987206
30 55 67.468511173732
30 56 28.861739379323623
30 57 34.52535300326414
30 58 12.041594578792296
30 59 59.941638282582836
30 60 92.63368717696602
30 61 88.19297024139736
30 62 18.24828759089466
30 63 73.97972695272672
30 64 65.27633568147036
30 65 22.47220505424423
30 66 74.72616676907762
30 67 76.92203845452875
30 68 2.23606797749979
30 69 6.324555320336759
31 32 59.481089431852205
31 33 48.38388161361178
31 34 62.03224967708329
31 35 71.25307010929424
31 36 60.41522986797286
31 37 53.03772242470448
31 38 65.62011886609167
31 39 53.9351462406472
31 40 21.470910553583888
31 41 12.806248474865697
31 42 29.427877939124322
31 43 23.259406699226016
31 44 62.81719509815764
31 45 53.225933528685054
31 46 58.9406481131655
31 47 78.39005038906404
31 48 25.495097567963924
31 49 57.688820407423826
31 50 67.88225099390856
31 51 50.91168824543142
31 52 38.91015291668744
31 53 68.54195795277518
31 54 32.64965543462902
31 55 73.24616030891995
31 56 35.77708763999664
31 57 59.50630218724736
31 58 48.662100242385755
31 59 54.405882034941776
31 60 56.32051136131489
31 61 70.09279563550022
31 62 42.42640687119285
31 63 96.33275663033837
31 64 77.79460135510689
31 65 39.01281840626232
31 66 74.62573282722254
31 67 26.570660511172846
31 68 58.855755878248644
31 69 66.91038783328041
32 33 13.892443989449804
32 34 81.15417426109393
32 35 64.38167441127949
32 36 39.59797974644666
32 37 60.83584469702052
32 38 37.94733192202055
32 39 37.0
32 40 38.01315561749642
32 41 47.01063709417264
32 42 32.55764119219941
32 43 48.91829923454004
32 44 42.7551166528639
32 45 50.24937810560445
32 46 48.41487374764082
32 47 19.209372712298546
32 48 83.7615663654877
32 49 29.698484809834994
32 50 21.587033144922902
32 51 19.235384061671343
32 52 36.87817782917155
32 53 10.0
32 54 91.58602513484249
32 55 19.4164878389476
32 56 69.18092222571191
32 57 38.897300677553446
32 58 64.51356446515724
32 59 10.295630140987
32 60 33.13608305156178
32 61 18.027756377319946
32 62 60.876925020897694
32 63 46.32493928760188
32 64 27.16615541441225
32 65 55.31726674375732
32 66 16.401219466856727
32 67 45.60701700396552
32 68 70.21395872616783
32 69 74.94664769020693
33 34 80.45495634204272
33 35 68.81860213634101
33 36 45.17742799230607
33 37 61.220911460055866
33 38 30.610455730027933
33 39 25.96150997149434
33 40 27.459060435491963
33 41 36.6742416417845
33 42 19.72308292331602
33 43 35.35533905932738
33 44 33.54101966249684
33 45 38.05259518088089
33 46 52.20153254455275
33 47 32.55764119219941
33 48 71.58910531638176
33 49 35.84689665786984
33 50 33.06055050963308
33 51 23.259406699226016
33 52 35.22782990761707
33 53 20.808652046684813
33 54 79.60527620704548
33 55 32.89376840679705
33 56 64.28841264178172
33 57 44.294469180700204
33 58 63.28506932918696
33 59 17.11724276862369
33 60 23.259406699226016
33 61 22.090722034374522
33 62 58.59180830116101
33 63 59.77457653551382
33 64 40.26164427839479
33 65 52.773099207835045
33 66 30.23243291566195
33 67 31.89043743820395
33 68 70.60453243241541
33 69 76.48529270389177
34 35 30.870698080866262
34 36 47.095647357266465
34 37 20.615528128088304
34 38 109.80892495603443
34 39 101.23734488813898
34 40 63.12685640834652
34 41 59.36328831862332
34 42 73.55270219373317
34 43 80.45495634204272
34 44 110.5350623105628
34 45 107.05606008068857
34 46 37.013511046643494
34 47 91.98369420718001
34 48 77.1621668954417
34 49 54.91812087098393
34 50 70.71067811865476
34 51 62.03224967708329
34 52 45.27692569068709
34 53 90.47651629014017
34 54 79.05694150420949
34 55 79.90619500389191
34 56 26.68332812825267
34 57 47.16990566028302
34 58 17.204650534085253
34 59 70.9365914038728
34 60 100.89598604503551
34 61 98.89893831583835
34 62 22.627416997969522
34 63 87.13208364316786
34 64 78.10249675906654
34 65 28.319604517012593
34 66 86.88498144098322
34 67 81.8413098624405
34 68 12.0
34 69 13.601470508735444
35 36 24.839484696748443
35 37 19.697715603592208
35 38 99.40321926376429
35 39 93.64827814754524
35 40 62.369864518050704
35 41 63.12685640834652
35 42 69.8927750200262
35 43 82.37718130647589
35 44 102.08329931972223
35 45 102.95630140987001
35 46 16.64331697709324
35 47 69.77105417004964
35 48 92.89241088485109
35 49 34.713109915419565
35 50 47.885279575251516
35 51 46.09772228646444
35 52 37.64306044943742
35 53 72.00694410957877
35 54 97.082439194738
35 55 56.79788728465171
35 56 44.77722635447622
35 57 25.495097567963924
35 58 26.92582403567252
35 59 54.45181356024793
35 60 91.80958555619343
35 61 82.21921916437786
35 62 31.38470965295043
35 63 58.008620049092706
35 64 52.81098370604357
35 65 32.7566787083184
35 66 64.88451279003334
35 67 82.22530024268686
35 68 20.615528128088304
35 69 17.72004514666935
36 37 27.073972741361768
36 38 75.47184905645283
36 39 70.77428911688199
36 40 45.39823785126467
36 41 49.33558553417604
36 42 50.15974481593781
36 43 65.12296062065974
36 44 78.71467461661771
36 45 81.32035415564789
36 46 10.198039027185569
36 47 45.880278987817846
36 48 85.0881895447306
36 49 9.899494936611665
36 50 24.041630560342615
36 51 21.95449840010015
36 52 21.540659228538015
36 53 47.20169488482379
36 54 90.97252332435328
36 55 33.24154027718932
36 56 47.01063709417264
36 57 1.0
36 58 33.734255586866
36 59 29.832867780352597
36 60 68.42514157822401
36 61 57.38466694161429
36 62 33.61547262794322
36 63 42.5440947723653
36 64 31.016124838541646
36 65 30.528675044947494
36 66 40.85339643163099
36 67 64.0
36 68 35.12833614050059
36 69 37.64306044943742
37 38 91.28526715741155
37 39 83.6301381082203
37 40 47.853944456021594
37 41 46.57252408878007
37 42 57.14017850864661
37 43 67.06713054842886
37 44 92.69843580125827
37 45 90.97252332435328
37 46 17.46424919657298
37 47 71.386273190299
37 48 73.54590403278758
37 49 34.36568055487916
37 50 50.24937810560445
37 51 41.6293165929973
37 52 26.1725046566048
37 53 70.00714249274856
37 54 77.4919350642375
37 55 59.413803110051795
37 56 25.238858928247925
37 57 27.018512172212592
37 58 7.810249675906654
37 59 50.566787519082126
37 60 82.73451516749222
37 61 78.71467461661771
37 62 11.704699910719626
37 63 68.6804193347711
37 64 58.008620049092706
37 65 14.035668847618199
37 66 66.2872536767062
37 67 67.62396025078685
37 68 9.433981132056603
37 69 15.811388300841896
38 39 12.041594578792296
38 40 49.76946855251722
38 41 57.56735185849702
38 42 38.62641583165593
38 43 44.01136216933077
38 44 7.211102550927978
38 45 22.02271554554524
38 46 82.80096617793781
38 47 48.093658625644196
38 48 82.60750571225353
38 49 65.86349520030045
38 50 59.481089431852205
38 51 53.53503525729669
38 52 65.11528238439882
38 53 36.05551275463989
38 54 90.79647570252934
38 55 55.57877292636101
38 56 90.78546139112804
38 57 74.62573282722254
38 58 92.61749294814668
38 59 46.06517122512408
38 60 9.486832980505138
38 61 26.1725046566048
38 62 87.41853350405736
38 63 81.00617260431454
38 64 63.63961030678928
38 65 81.60882305241266
38 66 49.040799340956916
38 67 40.0
38 68 100.56838469419701
38 69 106.77546534667971
39 40 39.44616584663204
39 41 46.61544808322666
39 42 28.30194339616981
39 43 32.0
39 44 9.433981132056603
39 45 13.92838827718412
39 46 77.02596964660685
39 47 51.24451190127583
39 48 70.57619995437555
39 49 61.68468205316454
39 50 58.215118311311535
39 51 49.040799340956916
39 52 57.62811813689564
39 53 38.3275357934736
39 54 78.77182237323191
39 55 56.142675390472796
39 56 80.77747210701756
39 57 69.85699678629192
39 58 84.17244204607586
39 59 42.95346318982906
39 60 5.0
39 61 30.886890422961002
39 62 78.64477096412705
39 63 82.73451516749222
39 64 64.07027391856539
39 65 72.91776189653656
39 66 50.99019513592785
39 67 28.0178514522438
39 68 92.69843580125827
39 69 99.35793878699377
40 41 9.219544457292887
40 42 11.180339887498949
40 43 20.09975124224178
40 44 48.877397639399746
40 45 43.93176527297759
40 46 47.16990566028302
40 47 56.938563381947034
40 48 46.22769732530488
40 49 40.162171256046406
40 50 47.80167361086848
40 51 31.064449134018133
40 52 25.079872407968907
40 53 47.16990566028302
40 54 53.823786563191554
40 55 52.3450093132096
40 56 41.340053217188775
40 57 44.40720662234904
40 58 46.61544808322666
40 59 33.301651610693426
40 60 40.311288741492746
40 61 49.49747468305833
40 62 40.607881008493905
40 63 76.60939890117922
40 64 57.48912940721924
40 65 35.22782990761707
40 66 53.25410782277739
40 67 19.924858845171276
40 68 56.08029957123981
40 69 63.52952069707436
41 42 19.235384061671343
41 43 21.095023109728988
41 44 55.94640292279746
41 45 49.040799340956916
41 46 49.25444142409901
41 47 65.76473218982953
41 48 38.18376618407357
41 49 45.65084884205331
41 50 55.17245689653489
41 51 38.2099463490856
41 52 27.892651361962706
41 53 56.302753041036986
41 54 45.45327270945405
41 55 60.440052945046304
41 56 35.38361202590826
41 57 48.38388161361178
41 58 43.86342439892262
41 59 41.617304093369626
41 60 48.08326112068523
41 61 58.69412236331676
41 62 37.57658845611187
41 63 83.73768566183328
41 64 65.05382386916237
41 65 32.89376840679705
41 66 61.91122676865643
41 67 22.67156809750927
41 68 53.85164807134504
41 69 61.68468205316454
42 43 17.0
42 44 37.73592452822641
42 45 33.83784863137726
42 46 53.85164807134504
42 47 51.73973328110612
42 48 51.884487084291386
42 49 43.104524124504614
42 50 47.01063709417264
42 51 31.78049716414141
42 52 32.31098884280702
42 53 40.496913462633174
42 54 59.93329625508679
42 55 49.64876634922564
42 56 52.478567053607705
42 57 49.16299421312742
42 58 56.72741841473134
42 59 30.886890422961002
42 60 29.154759474226502
42 61 40.80441152620633
42 62 50.93132631298737
42 63 75.59100475585703
42 64 55.94640292279746
42 65 45.34313619501854
42 66 48.79549159502341
42 67 14.560219778561036
42 68 65.80273550544841
42 69 72.94518489934754
43 44 40.311288741492746
43 45 29.966648127543394
43 46 67.26812023536856
43 47 67.89698078707183
43 48 39.05124837953327
43 49 59.033888572581766
43 50 63.97655820689325
43 51 48.38388161361178
43 52 45.17742799230607
43 53 55.97320787662612
43 54 47.29693436154187
43 55 66.57326790837296
43 56 55.97320787662612
43 57 64.1248781675256
43 58 64.8459713474939
43 59 47.885279575251516
43 60 35.22782990761707
43 61 54.20332093147061
43 62 58.59180830116101
43 63 92.59049627256569
43 64 72.94518489934754
43 65 53.71219600798314
43 66 65.29931086925804
43 67 4.123105625617661
43 68 74.73285756613352
43 69 82.46211251235322
44 45 15.264337522473747
44 46 85.44003745317531
44 47 54.45181356024793
44 48 78.10249675906654
44 49 69.35416353759881
44 50 64.32728814430156
44 51 56.79788728465171
44 52 66.60330322138685
44 53 42.04759208325728
44 54 86.20904824900923
44 55 61.1310068623117
44 56 90.21086409075129
44 57 77.82673062643708
44 58 93.43446901438462
44 59 49.9799959983992
44 60 10.295630140987
44 61 32.7566787083184
44 62 87.96590248499699
44 63 87.05170877128145
44 64 69.18092222571191
44 65 82.21921916437786
44 66 55.036351623268054
44 67 36.49657518178932
44 68 101.83319694480774
44 69 108.37435120913067
45 46 86.53900854527974
45 47 65.14598989960932
45 48 65.12296062065974
45 49 72.78049189171504
45 50 71.0
45 51 60.207972893961475
45 52 65.76473218982953
45 53 52.20153254455275
45 54 73.02739212103907
45 55 69.58448102845921
45 56 84.38601779915912
45 57 80.36168241145776
45 58 90.4267659490264
45 59 55.14526271584895
45 60 18.788294228055936
45 61 44.721359549995796
45 62 84.50443775329198
45 63 96.33794683301072
45 64 77.41446893184762
45 65 79.02531240052139
45 66 64.76109943476871
45 67 26.92582403567252
45 68 99.62429422585637
45 69 106.78014796768171
46 47 55.97320787662612
46 48 82.46211251235322
46 49 19.235384061671343
46 50 34.20526275297414
46 51 29.698484809834994
46 52 22.090722034374522
46 53 56.60388679233962
46 54 87.65842800324451
46 55 43.41658669218482
46 56 39.824615503479755
46 57 10.44030650891055
46 58 24.698178070456937
46 59 38.28837943815329
46 60 75.16648189186454
46 61 66.40030120413611
46 62 25.80697580112788
46 63 51.24451190127583
46 64 41.10960958218893
46 65 24.08318915758459
46 66 50.92150822589606
46 67 66.75327707311455
46 68 25.019992006393608
46 69 27.51363298439521
47 48 102.90286682109493
47 49 37.107950630558946
47 50 21.93171219946131
47 51 32.14031735997639
47 52 51.15662224971465
47 53 13.0
47 54 110.6752004741803
47 55 13.038404810405298
47 56 84.29116205154607
47 57 45.5411901469428
47 58 76.53103945458993
47 59 25.0
47 60 46.57252408878007
47 61 22.0
47 62 74.06078584514209
47 63 33.24154027718932
47 64 19.209372712298546
47 65 69.0
47 66 5.0990195135927845
47 67 64.4437739428721
47 68 80.2807573457052
47 69 83.48652585896721
48 49 83.00602387778854
48 50 93.34880824091971
48 51 76.38062581571324
48 52 63.812224534175265
48 53 92.28217596047462
48 54 8.246211251235321
48 55 98.49365461794989
48 56 51.0098029794274
48 57 84.21995013059554
48 58 67.60177512462228
48 59 79.51100552753688
48 60 74.14849964766651
48 61 92.30926280715278
48 62 61.98386886924694
48 63 121.82774724995944
48 64 103.23759005323593
48 65 60.166435825965294
48 66 99.40321926376429
48 67 43.174066289845804
48 68 77.31752712031083
48 69 85.21150157109074
49 50 16.0
49 51 12.649110640673518
49 52 19.849433241279208
49 53 37.44329045369811
49 54 89.49860334105779
49 55 25.079872407968907
49 56 50.59644256269407
49 57 9.219544457292887
49 58 40.0
49 59 20.0
49 60 59.09314681077663
49 61 47.50789408087881
49 62 38.47076812334269
49 63 40.0
49 64 24.73863375370596
49 65 34.20526275297414
49 66 32.01562118716424
49 67 57.42821606144492
49 68 43.174066289845804
49 69 46.61544808322666
50 51 16.97056274847714
50 52 33.61547262794322
50 53 25.80697580112788
50 54 100.44899203078147
50 55 9.219544457292887
50 56 65.96969000988257
50 57 23.769728648009426
50 58 56.0
50 59 16.492422502470642
50 60 54.589376255824725
50 61 36.89173349139343
50 62 54.3323108288245
50 63 28.844410203711913
50 64 10.0
50 65 49.8196748283246
50 66 17.0
50 67 61.465437442517235
50 68 58.855755878248644
50 69 61.68468205316454
51 52 19.026297590440446
51 53 28.460498941515414
51 54 83.48652585896721
51 55 23.259406699226016
51 56 52.15361924162119
51 57 21.095023109728988
51 58 45.60701700396552
51 59 8.94427190999916
51 60 46.51881339845203
51 61 37.21558813185679
51 62 42.42640687119285
51 63 45.60701700396552
51 64 26.90724809414742
51 65 37.12142238654117
51 66 27.294688127912362
51 67 46.32493928760188
51 68 50.99019513592785
51 69 55.758407437802596
52 53 46.69047011971501
52 54 70.0
52 55 41.48493702538308
52 56 33.13608305156178
52 57 20.615528128088304
52 58 28.178005607210743
52 59 27.16615541441225
52 60 56.586217403180434
52 61 54.08326913195984
52 62 24.041630560342615
52 63 59.81638571495272
52 64 43.382023926967726
52 65 18.439088914585774
52 66 46.2709412050371
52 67 44.721359549995796
52 68 35.4682957019364
52 69 41.773197148410844
53 54 100.23971268913334
53 55 19.924858845171276
53 56 79.1580697086532
53 57 46.61544808322666
53 58 74.04052944165107
53 59 19.6468827043885
53 60 33.734255586866
53 61 11.180339887498949
53 62 70.61161377563892
53 63 45.0111097397076
53 64 27.892651361962706
53 65 65.11528238439882
53 66 13.0
53 67 52.3450093132096
53 68 79.30952023559341
53 69 83.64807230295268
54 55 105.89145385724005
54 56 53.75872022286245
54 57 90.13878188659973
54 58 71.06335201775947
54 59 87.00574693662483
54 60 82.37718130647589
54 61 100.46392387319938
54 62 65.80273550544841
54 63 128.7245120402482
54 64 110.39021695784459
54 65 64.62197768561404
54 66 107.07474025184464
54 67 51.419840528729765
54 68 80.4114419718985
54 69 88.11923740024082
55 56 74.33034373659252
55 57 32.984845004941285
55 58 65.03076195155643
55 59 19.1049731745428
55 60 52.009614495783374
55 61 31.016124838541646
55 62 63.12685640834652
55 63 26.92582403567252
55 64 8.06225774829855
55 65 58.42088667591412
55 66 8.48528137423857
55 67 63.631753079732135
55 68 68.06614430096654
55 69 70.8801805866774
56 57 46.52956049652737
56 58 17.88854381999832
56 59 60.0
56 60 81.41252974819048
56 61 85.32877591996736
56 62 14.142135623730951
56 63 89.44271909999159
56 64 75.28612089887484
56 65 16.55294535724685
56 66 79.40403012442127
56 67 57.982756057296896
56 68 26.68332812825267
56 69 34.36568055487916
57 58 33.54101966249684
57 59 29.068883707497267
57 60 67.53517601961218
57 61 56.72741841473134
57 62 33.24154027718932
57 63 42.95346318982906
57 64 31.0
57 65 30.01666203960727
57 66 40.496913462633174
57 67 63.0
57 68 35.22782990761707
57 69 37.94733192202055
58 59 54.405882034941776
58 60 83.73768566183328
58 61 82.0792300158816
58 62 6.324555320336759
58 63 75.8946638440411
58 64 64.28063471995279
58 65 11.40175425099138
58 66 71.449282711585
58 67 65.86349520030045
58 68 10.198039027185569
58 69 18.24828759089466
