NAME: dataset_100_02
NODES: 100
TYPE: SYMMETRIC
17 33 262.927
17 34 280.8093
17 35 104.2615
17 36 273.8287
17 37 63.0216
17 38 193.0874
17 39 132.0737
17 40 137.4297
17 41 150.7803
17 42 240.1186
17 43 193.2259
17 44 155.6465
17 45 283.6863
17 46 205.6358
17 47 275.6113
17 48 7.8996
17 49 101.5795
17 50 11.4632
17 51 235.849
17 52 247.9241
17 53 122.6762
17 54 127.6056
17 55 213.9207
17 56 234.5286
17 57 83.2546
17 58 265.935
17 59 186.6598
17 60 44.4234
17 61 253.0058
17 62 130.9583
17 63 234.7918
17 64 276.977
17 65 7.293
17 66 211.3677
17 67 271.6955
17 68 197.8789
17 69 153.2723
17 70 19.0557
17 71 23.3675
17 72 223.4801
17 73 218.3857
17 74 143.9754
17 75 78.7052
17 76 64.8552
17 77 169.0728
17 78 246.3208
17 79 122.8435
17 80 2.6879
17 81 5.537
17 82 22.5977
17 83 92.4392
17 84 58.6831
17 85 76.5052
17 86 64.8228
17 87 159.8386
17 88 147.185
17 89 13.9689
17 90 40.6351
17 91 19.6646
17 92 281.1688
17 93 40.5866
17 94 4.6629
17 95 29.3127
17 96 101.5027
17 97 185.3763
17 98 184.2612
17 99 147.9641
18 19 119.3789
18 20 92.7741
18 21 183.5249
18 22 166.4886
18 23 143.8269
18 24 202.7802
18 25 190.1642
18 26 207.5359
18 27 22.1934
18 28 228.5839
18 29 28.3658
18 30 87.3176
18 31 247.7417
18 32 285.2888
18 33 91.0961
18 34 267.7817
18 35 42.7665
18 36 145.4771
18 37 155.5667
18 38 115.0811
18 39 112.0193
18 40 259.4729
18 41 155.8196
18 42 56.8196
18 43 115.8684
18 44 123.2825
18 45 263.0002
18 46 103.4003
18 47 2.5117
18 48 251.1875
18 49 233.7388
18 50 165.5101
18 51 74.0819
18 52 6.7684
18 53 219.7298
18 54 87.5879
18 55 129.3857
18 56 40.2141
18 57 108.0299
18 58 77.5039
18 59 115.9233
18 60 168.6746
18 61 118.3288
18 62 268.5704
18 63 218.5558
18 64 149.2628
18 65 285.4474
18 66 131.7041
18 67 261.657
18 68 61.432
18 69 44.8692
18 70 104.5707
18 71 161.3014
18 72 117.4365
18 73 192.5751
18 74 146.6232
18 75 211.1225
18 76 81.4239
18 77 233.7653
18 78 252.5823
18 79 195.0198
18 80 138.1181
18 81 110.6729
18 82 185.0554
18 83 163.3607
18 84 243.1777
18 85 291.9443
18 86 57.5572
18 87 281.7776
18 88 294.9049
18 89 172.5082
18 90 122.8056
18 91 202.2842
18 92 152.4082
18 93 160.5391
18 94 49.392
18 95 32.3517
18 96 157.1077
18 97 86.3173
18 98 102.0376
18 99 113.9456
19 20 8.8493
19 21 195.7932
19 22 238.2142
19 23 47.4556
19 24 253.3843
19 25 20.6742
19 26 246.4239
19 27 190.0692
19 28 247.8358
19 29 226.3585
19 30 51.2836
19 31 137.3005
19 32 2.0924
19 33 197.0113
19 34 14.1554
19 35 117.6006
19 36 136.3077
19 37 73.0847
19 38 276.0765
19 39 68.6042
19 40 213.8709
19 41 130.5559
19 42 185.0007
19 43 155.0816
19 44 96.9308
19 45 49.3512
19 46 140.6005
19 47 296.893
19 48 136.1839
19 49 147.2199
19 50 143.1951
19 51 161.0377
19 52 219.1605
19 53 254.4179
19 54 51.1655
19 55 1.8165
19 56 205.1558
19 57 172.5111
19 58 84.4668
19 59 143.2305
19 60 70.9099
19 61 8.5831
19 62 138.7208
19 63 267.0117
19 64 13.746
19 65 139.821
19 66 185.897
19 67 207.1732
19 68 163.4354
19 69 280.1003
19 70 207.9604
19 71 174.0742
19 72 70.9789
19 73 7.3668
19 74 298.3478
19 75 59.635
19 76 212.7364
19 77 262.5091
19 78 193.3623
19 79 120.3131
19 80 84.7225
19 81 20.6311
19 82 202.3761
19 83 274.516
19 84 222.0836
19 85 122.1176
19 86 260.955
19 87 98.8422
19 88 246.1683
19 89 1.2549
19 90 97.5848
19 91 26.2659
19 92 13.2846
19 93 287.3295
19 94 26.8392
19 95 234.0402
19 96 8.4397
19 97 248.5461
19 98 167.9996
19 99 196.1554
20 21 85.2925
20 22 221.4231
20 23 297.2916
20 24 258.9649
20 25 29.7557
20 26 258.2539
20 27 89.2693
20 28 196.5785
20 29 37.6679
20 30 85.4864
20 31 220.2458
20 32 141.297
20 33 33.7048
20 34 1.8682
20 35 237.7707
20 36 4.1942
20 37 204.6909
20 38 152.9009
20 39 126.6821
20 40 106.7819
20 41 189.8006
20 42 91.1704
20 43 260.035
20 44 51.0954
20 45 172.5593
20 46 48.1954
20 47 76.0486
20 48 109.4829
20 49 111.805
20 50 181.2256
20 51 220.3418
20 52 89.2818
20 53 41.3575
20 54 19.6568
20 55 99.4025
20 56 66.1208
20 57 249.2581
20 58 76.1179
20 59 88.7589
20 60 129.3111
20 61 38.5243
20 62 28.122
20 63 25.5037
20 64 44.3459
20 65 186.7113
20 66 68.8878
20 67 5.5183
20 68 88.7771
20 69 224.9646
20 70 77.4721
20 71 69.4733
20 72 275.9955
20 73 116.7558
20 74 240.6461
20 75 80.2227
20 76 56.1133
20 77 25.5128
20 78 208.091
20 79 38.4069
20 80 183.8408
20 81 275.2358
20 82 134.8908
20 83 24.5954
20 84 14.7021
20 85 113.7892
20 86 268.6664
20 87 296.6184
20 88 181.0582
20 89 217.0941
20 90 289.8091
20 91 77.2598
20 92 84.2907
20 93 24.899
20 94 101.0312
20 95 135.8728
20 96 203.1476
20 97 77.4395
20 98 204.0806
20 99 122.3584
21 22 299.5278
21 23 252.2136
21 24 250.9094
21 25 133.8571
21 26 232.0526
21 27 216.148
21 28 41.5215
21 29 74.5721
21 30 294.3507
21 31 77.9583
21 32 99.765
21 33 216.7134
21 34 231.6282
21 35 264.6391
21 36 166.656
21 37 9.6625
21 38 270.0029
21 39 262.3842
21 40 65.6861
21 41 42.2214
21 42 208.6351
21 43 10.9223
21 44 167.8961
21 45 188.6092
21 46 36.8497
21 47 258.6786
21 48 24.4972
21 49 49.3798
21 50 122.8651
21 51 191.646
21 52 157.2259
21 53 225.6008
21 54 199.1072
21 55 139.8164
21 56 281.0455
21 57 227.8658
21 58 257.8768
21 59 115.4259
21 60 256.6976
21 61 128.0291
21 62 93.4532
21 63 36.0829
21 64 65.3018
21 65 7.9613
21 66 64.3255
21 67 56.8978
21 68 154.5802
21 69 18.1492
21 70 14.9788
21 71 234.8728
21 72 21.7739
21 73 59.5617
21 74 278.523
21 75 230.0588
21 76 168.0521
21 77 104.4175
21 78 224.6246
21 79 8.0504
21 80 51.0498
21 81 134.0947
21 82 280.3664
21 83 136.7035
21 84 215.064
21 85 234.2292
21 86 105.411
21 87 76.09
21 88 32.3412
21 89 118.1788
21 90 110.4662
21 91 133.6032
21 92 28.9457
21 93 121.2455
21 94 288.8912
21 95 121.5229
21 96 39.7114
21 97 182.7494
21 98 173.0562
21 99 239.2106
22 23 146.6418
22 24 276.2485
22 25 129.5281
22 26 28.4112
22 27 75.7752
22 28 39.6587
22 29 56.0909
22 30 290.1959
22 31 8.6952
22 32 269.3712
22 33 283.6717
22 34 182.2578
22 35 117.1088
22 36 42.9038
22 37 127.8959
22 38 209.3598
22 39 38.2675
22 40 222.7758
22 41 186.5869
22 42 279.723
22 43 169.0803
22 44 40.0059
22 45 76.9619
22 46 193.0857
22 47 130.6905
22 48 17.2625
22 49 261.131
22 50 190.4401
22 51 29.7929
22 52 104.3761
22 53 4.8379
22 54 216.7989
22 55 78.1565
22 56 117.4845
22 57 258.3109
22 58 216.948
22 59 234.1106
22 60 190.7557
22 61 112.1959
22 62 192.8636
22 63 141.0263
22 64 269.5026
22 65 30.0403
22 66 40.6487
22 67 80.3027
22 68 271.5273
22 69 58.4965
22 70 76.447
22 71 69.5864
22 72 16.4099
22 73 292.1732
22 74 172.017
22 75 108.0983
22 76 237.7021
22 77 32.4796
22 78 132.5239
22 79 35.2121
22 80 80.7385
22 81 38.3379
22 82 244.9232
22 83 224.9109
22 84 249.2716
22 85 73.7955
22 86 154.8236
22 87 194.6924
22 88 297.0001
22 89 242.8565
22 90 180.099
22 91 297.5789
22 92 173.5014
22 93 141.24
22 94 47.7223
22 95 162.0583
22 96 256.1077
22 97 1.3085
22 98 280.9871
22 99 233.877
23 24 18.6561
23 25 92.0024
23 26 55.1187
23 27 139.8731
23 28 20.636
23 29 18.5225
23 30 195.7446
23 31 79.593
23 32 130.9627
23 33 108.9686
23 34 110.6046
23 35 245.9863
23 36 224.6391
23 37 122.8547
23 38 147.1832
23 39 232.7721
23 40 220.0602
23 41 82.9257
23 42 83.4093
23 43 44.9653
23 44 104.2819
23 45 23.4846
23 46 256.0555
23 47 62.1934
23 48 88.9631
23 49 290.2501
23 50 202.8961
23 51 236.908
23 52 93.7157
23 53 267.3801
23 54 2.5179
23 55 213.6641
23 56 244.4161
23 57 134.9014
23 58 290.4275
23 59 132.7018
23 60 240.2618
23 61 42.6926
23 62 69.5529
23 63 123.2079
23 64 87.9848
23 65 144.8496
23 66 191.4876
23 67 178.6386
23 68 139.2071
23 69 30.7983
23 70 214.7494
23 71 119.0637
23 72 281.7708
23 73 246.8644
23 74 34.8419
23 75 193.4511
23 76 299.5332
23 77 146.0679
23 78 235.0485
23 79 235.1309
23 80 145.2466
23 81 272.5862
23 82 85.5492
23 83 6.7997
23 84 260.8427
23 85 235.5732
23 86 174.2585
23 87 134.9249
23 88 297.0559
23 89 132.5022
23 90 278.193
23 91 123.3317
23 92 50.0384
23 93 10.5326
23 94 141.8308
23 95 82.0624
23 96 114.1804
23 97 183.5359
23 98 79.7127
23 99 123.0313
24 25 209.5766
24 26 163.4509
24 27 255.0307
24 28 6.5304
24 29 209.6002
24 30 254.6367
24 31 1.7318
24 32 284.9617
24 33 148.5704
24 34 116.6895
24 35 173.6265
24 36 87.8558
24 37 214.2539
24 38 201.9556
24 39 189.9777
24 40 2.8664
24 41 134.1151
24 42 93.157
24 43 297.9165
24 44 104.7803
24 45 101.8879
24 46 203.265
24 47 210.1025
24 48 121.0814
24 49 228.8686
24 50 12.6345
24 51 89.4245
24 52 22.8181
24 53 142.5843
24 54 295.747
24 55 68.4379
24 56 269.478
24 57 154.0166
24 58 111.5683
24 59 188.8824
24 60 169.5511
24 61 118.7998
24 62 296.5029
24 63 86.5126
24 64 11.2991
24 65 168.8208
24 66 108.6919
24 67 167.8744
24 68 216.0947
24 69 67.2804
24 70 58.6969
24 71 180.3173
24 72 202.6337
24 73 72.6886
24 74 256.6391
24 75 192.7551
24 76 204.461
24 77 108.0265
24 78 79.3827
24 79 212.7004
24 80 111.7503
24 81 245.3481
24 82 40.7079
24 83 177.6998
24 84 94.1466
24 85 45.9541
24 86 169.68
24 87 191.5172
24 88 93.0098
24 89 264.537
24 90 298.2989
24 91 74.8623
24 92 231.3329
24 93 57.2925
24 94 229.9934
24 95 278.7965
24 96 116.9903
24 97 285.062
24 98 190.4827
24 99 118.8162
25 26 267.3624
25 27 14.6592
25 28 265.5322
25 29 208.5646
25 30 138.3112
25 31 92.6234
25 32 110.8915
25 33 269.5205
25 34 192.8515
25 35 248.8417
25 36 63.2986
25 37 250.4394
25 38 158.8461
25 39 229.3806
25 40 68.6256
25 41 126.8928
25 42 259.5743
25 43 191.3353
25 44 227.0503
25 45 154.9268
25 46 33.4865
25 47 212.6182
25 48 85.3889
25 49 79.8636
25 50 88.735
25 51 191.8025
25 52 293.1293
25 53 292.6201
25 54 207.1742
25 55 2.9295
25 56 29.545
25 57 1.1009
25 58 3.9921
25 59 218.8067
25 60 258.5305
25 61 216.3327
25 62 74.0055
25 63 164.9672
25 64 222.3978
25 65 81.6113
25 66 262.0192
25 67 294.5953
25 68 157.2863
25 69 269.8233
25 70 257.4227
25 71 92.2936
25 72 64.7151
25 73 81.6823
25 74 174.3546
25 75 211.5382
25 76 221.9097
25 77 88.3494
25 78 299.6303
25 79 288.3773
25 80 56.5274
25 81 286.4478
25 82 209.5028
25 83 107.827
25 84 63.2431
25 85 206.2324
25 86 232.7519
25 87 253.6496
25 88 173.3246
25 89 183.0746
25 90 177.3654
25 91 133.8715
25 92 273.1681
25 93 232.0809
25 94 181.4456
25 95 260.1389
25 96 281.3502
25 97 216.3889
25 98 156.9612
25 99 294.9873
26 27 86.5056
26 28 83.3455
26 29 38.546
26 30 39.0591
26 31 35.6947
26 32 255.8229
26 33 193.1785
26 34 22.8619
26 35 46.7866
26 36 111.3724
26 37 25.3643
26 38 269.4734
26 39 250.0487
26 40 288.244
26 41 184.6499
26 42 217.9383
26 43 113.4238
26 44 134.6469
26 45 143.2012
26 46 81.5286
26 47 244.8814
26 48 46.797
26 49 270.4702
26 50 27.9178
26 51 141.3293
26 52 248.1312
26 53 243.5281
26 54 246.874
26 55 237.2467
26 56 282.5382
26 57 238.8311
26 58 63.8228
26 59 280.8399
26 60 56.5532
26 61 45.8512
26 62 227.4239
26 63 25.8512
26 64 258.6459
26 65 48.8327
26 66 213.9209
26 67 201.942
26 68 172.5507
26 69 12.2881
26 70 197.2423
26 71 171.5793
26 72 114.5192
26 73 282.9171
26 74 132.2669
26 75 119.2647
26 76 291.6889
26 77 196.6349
26 78 295.7006
26 79 24.5729
26 80 53.5376
26 81 174.4279
26 82 293.7764
26 83 138.7202
26 84 186.8186
26 85 175.9645
26 86 239.1171
26 87 96.7668
26 88 112.5786
26 89 160.2398
26 90 233.9407
26 91 276.4727
26 92 252.2416
26 93 148.8491
26 94 104.3091
26 95 270.2452
26 96 109.9554
26 97 12.4234
26 98 194.9263
26 99 4.5675
27 28 136.8977
27 29 56.6187
27 30 180.8855
27 31 276.4277
27 32 241.0209
27 33 158.1572
27 34 168.0711
27 35 51.9542
27 36 268.893
27 37 55.057
27 38 269.5287
27 39 178.4145
27 40 93.7007
27 41 276.4154
27 42 156.8887
27 43 213.3934
27 44 9.6238
27 45 95.2091
27 46 141.6707
27 47 230.4786
27 48 243.4951
27 49 224.3519
27 50 177.8462
27 51 47.5494
27 52 116.4889
27 53 225.9882
27 54 63.5907
27 55 298.3926
27 56 6.8484
27 57 87.8076
27 58 53.1512
27 59 16.9563
27 60 8.5866
27 61 148.3102
27 62 237.8362
27 63 58.9393
27 64 226.5742
27 65 274.4837
27 66 254.8349
27 67 259.3324
27 68 287.817
27 69 220.6196
27 70 37.867
27 71 137.3961
27 72 123.8059
27 73 220.9045
27 74 269.9374
27 75 151.2039
27 76 217.2505
27 77 213.3469
27 78 256.3658
27 79 62.8746
27 80 281.2266
27 81 155.7579
27 82 211.2538
27 83 272.6024
27 84 108.8801
27 85 41.0102
27 86 160.0173
27 87 114.6368
27 88 202.2901
27 89 66.8525
27 90 288.678
27 91 236.6668
27 92 134.087
27 93 74.4221
27 94 276.007
27 95 219.686
27 96 265.6262
27 97 45.8527
27 98 110.087
27 99 259.0552
28 29 31.5261
28 30 237.0744
28 31 100.8992
28 32 212.5025
28 33 24.4114
28 34 70.353
28 35 273.8478
28 36 169.7782
28 37 4.2181
28 38 28.9524
28 39 150.3232
28 40 101.2989
28 41 18.9815
28 42 98.469
28 43 12.5758
28 44 137.7637
28 45 49.317
28 46 271.4031
28 47 232.4696
28 48 206.0147
28 49 126.213
28 50 17.8995
28 51 14.6507
28 52 103.856
28 53 224.877
28 54 64.5258
28 55 79.7163
28 56 101.9841
28 57 209.2355
28 58 8.9128
28 59 268.1664
28 60 293.609
28 61 2.1955
28 62 39.4302
28 63 202.6479
28 64 169.9759
28 65 10.3264
28 66 286.3385
28 67 154.1134
28 68 5.6238
28 69 290.3186
28 70 141.568
28 71 51.8987
28 72 28.8811
28 73 256.6608
28 74 28.6957
28 75 258.2843
28 76 201.4617
28 77 250.7284
28 78 166.4138
28 79 177.5895
28 80 189.7001
28 81 10.7879
28 82 47.7559
28 83 123.1314
28 84 256.7344
28 85 199.2485
28 86 113.4903
28 87 145.3187
28 88 229.9014
28 89 225.0794
28 90 5.5623
28 91 202.8156
28 92 141.9565
28 93 204.7899
28 94 215.282
28 95 7.496
28 96 244.5228
28 97 271.0062
28 98 44.2818
28 99 42.4713
29 30 49.7844
29 31 47.5764
29 32 21.4461
29 33 296.2231
29 34 113.9511
29 35 164.7448
29 36 202.4783
29 37 189.6749
29 38 107.4011
29 39 177.8809
29 40 146.5943
29 41 166.7729
29 42 77.114
29 43 266.6799
29 44 199.2147
29 45 75.1717
29 46 64.8711
29 47 17.2971
29 48 244.6227
29 49 54.7851
29 50 130.1706
29 51 145.6046
29 52 110.0039
29 53 54.9408
29 54 89.9116
29 55 55.048
29 56 292.8181
29 57 69.0059
29 58 50.0876
29 59 139.5392
29 60 293.0041
29 61 182.3556
29 62 96.643
29 63 62.6093
29 64 207.3823
29 65 44.4442
29 66 88.7939
29 67 283.7599
29 68 205.2021
29 69 132.6415
29 70 5.1768
29 71 49.0692
29 72 131.4685
29 73 39.485
29 74 258.5259
29 75 179.297
29 76 62.7483
29 77 188.6561
29 78 41.5238
29 79 217.2875
29 80 160.9209
29 81 9.3221
29 82 153.4042
29 83 108.7471
29 84 49.2429
29 85 101.7198
29 86 201.4465
29 87 50.2029
29 88 187.4913
29 89 128.3605
29 90 296.2648
29 91 169.9935
29 92 172.5038
29 93 233.1268
29 94 22.8823
29 95 59.3298
29 96 204.2418
29 97 38.2344
29 98 205.4512
29 99 141.3629
30 31 16.7733
30 32 69.64
30 33 86.7424
30 34 91.7197
30 35 55.598
30 36 277.0997
30 37 15.2437
30 38 58.6207
30 39 270.0075
30 40 31.026
30 41 60.3944
30 42 216.3344
30 43 206.1894
30 44 171.5314
30 45 220.6054
30 46 117.9348
30 47 188.2002
30 48 224.2003
30 49 154.795
30 50 292.0922
30 51 147.397
30 52 57.4917
30 53 64.3524
30 54 115.3082
30 55 141.4559
30 56 144.357
30 57 214.7785
30 58 280.9123
30 59 164.127
30 60 107.3728
30 61 59.4609
30 62 162.3431
30 63 4.3724
30 64 229.3682
30 65 32.1118
30 66 220.1194
30 67 231.7864
30 68 154.2483
30 69 109.4607
30 70 95.0421
30 71 63.0644
30 72 64.6167
30 73 20.5436
30 74 187.0905
30 75 145.4664
30 76 120.0716
30 77 95.9558
30 78 61.5069
30 79 176.3074
30 80 81.4951
30 81 206.6493
30 82 42.2824
30 83 149.7455
30 84 59.8131
30 85 247.2344
30 86 105.4016
30 87 4.3714
30 88 149.8002
30 89 100.6847
30 90 247.5784
30 91 98.9074
30 92 99.1084
30 93 10.1066
30 94 45.0993
30 95 65.3876
30 96 6.3183
30 97 181.043
30 98 172.4944
30 99 219.9198
31 32 96.6296
31 33 158.9448
31 34 194.9073
31 35 188.5991
31 36 270.8584
31 37 39.9568
31 38 27.7342
31 39 111.3765
31 40 195.1854
31 41 276.8082
31 42 239.1173
31 43 56.0263
31 44 254.795
31 45 78.4962
31 46 117.4554
31 47 60.1009
31 48 126.862
31 49 286.602
31 50 202.3393
31 51 220.8598
31 52 181.7159
31 53 48.1518
31 54 66.333
31 55 117.8507
31 56 91.1997
31 57 94.0297
31 58 154.1526
31 59 235.0267
31 60 57.6222
31 61 110.7765
31 62 62.9184
31 63 282.5483
31 64 81.0507
31 65 252.5456
31 66 274.8137
31 67 194.8247
31 68 185.6039
31 69 13.3682
31 70 146.8876
31 71 23.5993
31 72 201.0255
31 73 100.546
31 74 132.8018
31 75 174.3915
31 76 115.9263
31 77 171.1512
31 78 270.5957
31 79 156.1229
31 80 16.1713
31 81 203.5195
31 82 205.7801
31 83 262.9713
31 84 296.0402
31 85 140.1494
31 86 142.177
31 87 16.6865
31 88 145.7446
31 89 91.5081
31 90 27.1502
31 91 9.025
31 92 25.2801
31 93 3.8325
31 94 230.9403
31 95 195.8421
31 96 221.4458
31 97 89.543
31 98 52.9805
31 99 154.4804
32 33 248.5443
32 34 82.1324
32 35 172.1901
32 36 17.5918
32 37 18.7398
32 38 288.0796
32 39 185.4741
32 40 290.082
32 41 240.7463
32 42 75.7596
32 43 139.6538
32 44 228.1054
32 45 206.9791
32 46 229.2123
32 47 71.0489
32 48 41.8801
32 49 214.8047
32 50 194.4643
32 51 9.3969
32 52 205.0994
32 53 72.6006
32 54 278.7122
32 55 268.4813
32 56 124.5622
32 57 281.9129
32 58 100.4972
32 59 19.5598
32 60 1.0021
32 61 178.9564
32 62 256.8982
32 63 287.2528
32 64 91.5068
32 65 69.7576
32 66 104.6433
32 67 282.6251
32 68 150.6644
32 69 89.9635
32 70 36.0143
32 71 171.9058
32 72 68.8503
32 73 203.1035
32 74 126.784
32 75 200.513
32 76 285.0994
32 77 95.1755
32 78 295.1451
32 79 180.8005
32 80 191.0422
32 81 81.3723
32 82 244.3971
32 83 46.0986
32 84 110.0921
32 85 136.9124
32 86 149.8234
32 87 30.6746
32 88 254.5067
32 89 285.7056
32 90 57.5257
32 91 28.5214
32 92 2.3691
32 93 259.0588
32 94 133.32
32 95 108.9615
32 96 166.227
32 97 156.1416
32 98 166.4714
32 99 117.8293
33 34 59.2321
33 35 18.8273
33 36 101.4896
33 37 173.5685
33 38 260.118
33 39 206.5936
33 40 183.8883
33 41 29.9323
33 42 100.6827
33 43 64.7792
33 44 144.1907
33 45 189.1388
33 46 5.0865
33 47 89.2509
33 48 71.0854
33 49 80.9464
33 50 195.413
33 51 73.4903
33 52 216.0712
33 53 176.4145
33 54 186.0518
33 55 179.3366
33 56 14.653
33 57 56.2458
33 58 1.8554
33 59 259.999
33 60 239.1913
33 61 246.8614
33 62 54.0604
33 63 38.4203
33 64 24.8212
33 65 98.1135
33 66 194.4159
33 67 212.1922
33 68 60.8154
33 69 94.6339
33 70 186.6581
33 71 88.1723
33 72 255.6952
33 73 32.4999
33 74 42.7478
33 75 101.4819
33 76 75.1969
33 77 216.7602
33 78 59.4376
33 79 172.1718
33 80 194.5372
33 81 253.5764
33 82 89.1877
33 83 67.7964
33 84 197.9794
33 85 152.5249
33 86 233.7477
33 87 94.3403
33 88 297.8279
33 89 18.3026
33 90 54.6816
33 91 254.05
33 92 225.7746
33 93 187.9387
33 94 205.6892
33 95 105.2593
33 96 161.4282
33 97 75.7373
33 98 250.1124
33 99 54.6246
34 35 219.3228
34 36 292.4829
34 37 55.5954
34 38 293.9906
34 39 209.0919
34 40 246.2822
34 41 54.0847
34 42 46.9917
34 43 141.5304
34 44 168.6838
34 45 122.0357
34 46 1.5177
34 47 4.2024
34 48 228.6522
34 49 78.3961
34 50 278.8632
34 51 242.1
34 52 274.2371
34 53 282.5114
34 54 196.7086
34 55 64.8024
34 56 262.3225
34 57 88.7076
34 58 252.8871
34 59 291.7534
34 60 8.3714
34 61 239.0619
34 62 79.6874
34 63 2.4305
34 64 235.6593
34 65 84.507
34 66 155.7111
34 67 126.2979
34 68 263.2227
34 69 121.3365
34 70 164.3893
34 71 188.2424
34 72 147.3724
34 73 23.3436
34 74 109.8431
34 75 209.7004
34 76 188.3259
34 77 174.3123
34 78 24.11
34 79 257.1508
34 80 89.6528
34 81 72.4862
34 82 258.3208
34 83 239.9396
34 84 26.4249
34 85 54.6282
34 86 54.7851
34 87 213.1583
34 88 64.8935
34 89 183.3339
34 90 139.9699
34 91 282.504
34 92 95.6992
34 93 131.8128
34 94 23.1581
34 95 58.1314
34 96 248.9658
34 97 79.7031
34 98 281.126
34 99 269.433
35 36 206.3048
35 37 40.0329
35 38 120.6951
35 39 22.1849
35 40 52.2465
35 41 28.4007
35 42 283.958
35 43 17.0955
35 44 179.1851
35 45 181.1985
35 46 281.1995
35 47 191.5768
35 48 128.9076
35 49 292.4547
35 50 122.4927
35 51 270.286
35 52 1.5489
35 53 187.7187
35 54 13.6722
35 55 187.735
35 56 144.6913
35 57 125.5424
35 58 43.0219
35 59 21.9081
35 60 152.9935
35 61 78.5488
35 62 164.5884
35 63 57.2225
35 64 208.9296
35 65 37.6432
35 66 166.1806
35 67 201.9942
35 68 28.4949
35 69 130.2284
35 70 123.3375
35 71 9.6075
35 72 231.2482
35 73 46.09
35 74 23.7388
35 75 15.0363
35 76 299.5169
35 77 123.5755
35 78 201.2214
35 79 197.0943
35 80 235.9867
35 81 188.7929
35 82 98.7448
35 83 241.638
35 84 110.2467
35 85 70.9927
35 86 39.8975
35 87 274.2871
35 88 247.4349
35 89 220.2938
35 90 44.9204
35 91 216.2719
35 92 87.4523
35 93 28.2213
35 94 26.4309
35 95 19.5864
35 96 103.7672
35 97 20.2271
35 98 163.7816
35 99 168.7087
36 37 260.0774
36 38 111.1907
36 39 69.6528
36 40 123.4953
36 41 40.7073
36 42 219.2588
36 43 46.3589
36 44 46.9162
36 45 189.0521
36 46 282.7592
36 47 112.3698
36 48 295.3566
36 49 167.9387
36 50 109.2375
36 51 101.8177
36 52 190.5823
36 53 108.9983
36 54 181.7713
36 55 33.4528
36 56 20.7919
36 57 90.3893
36 58 81.9379
36 59 299.1663
36 60 121.8106
36 61 135.2963
36 62 127.6168
36 63 240.7155
36 64 159.9649
36 65 10.4331
36 66 119.7446
36 67 9.4853
36 68 116.49
36 69 299.078
36 70 30.7022
36 71 153.0104
36 72 251.2239
36 73 150.1449
36 74 254.3242
36 75 240.5218
36 76 123.3424
36 77 83.495
36 78 235.8677
36 79 146.8574
36 80 285.1687
36 81 109.7918
36 82 155.8356
36 83 104.7269
36 84 101.4609
36 85 47.2292
36 86 2.8975
36 87 284.5665
36 88 191.2655
36 89 280.7762
36 90 52.3923
36 91 195.6627
36 92 111.1416
36 93 163.0157
36 94 93.6116
36 95 149.6379
36 96 187.3659
36 97 107.5699
36 98 40.7347
36 99 205.3544
37 38 291.3328
37 39 118.794
37 40 90.3126
37 41 21.8177
37 42 238.4921
37 43 138.392
37 44 284.1669
37 45 120.96
37 46 35.4692
37 47 32.8866
37 48 231.6709
37 49 280.3609
37 50 257.6856
37 51 170.1844
37 52 58.0245
37 53 151.1666
37 54 276.1432
37 55 111.9693
37 56 243.4212
37 57 294.4874
37 58 56.5071
37 59 142.4624
37 60 282.9933
37 61 114.9801
37 62 108.8068
37 63 234.4771
37 64 264.9055
37 65 4.3205
37 66 260.5581
37 67 1.9371
37 68 250.3785
37 69 210.4239
37 70 14.6521
37 71 39.7012
37 72 175.8318
37 73 68.5515
37 74 289.5012
37 75 145.4954
37 76 272.3693
37 77 42.6431
37 78 141.3163
37 79 131.3507
37 80 145.0945
37 81 24.8113
37 82 236.1734
37 83 45.6373
37 84 5.5712
37 85 198.3599
37 86 298.4505
37 87 94.6602
37 88 145.3513
37 89 140.5718
37 90 297.3498
37 91 222.7901
37 92 66.5641
37 93 116.4162
37 94 282.7377
37 95 165.6389
37 96 86.112
37 97 277.476
37 98 294.7732
37 99 50.9628
38 39 168.3555
38 40 71.5503
38 41 217.2069
38 42 6.1025
38 43 39.4486
38 44 216.885
38 45 290.6728
38 46 23.0363
38 47 38.6367
38 48 132.2514
38 49 175.7092
38 50 34.2814
38 51 50.9071
38 52 267.185
38 53 186.782
38 54 83.168
38 55 121.5835
38 56 294.3556
38 57 213.1491
38 58 163.2771
38 59 88.6574
38 60 47.6292
38 61 197.3818
38 62 264.4047
38 63 4.0407
38 64 199.0103
38 65 136.7706
38 66 243.7215
38 67 229.6696
38 68 87.7413
38 69 220.6082
38 70 290.9938
38 71 70.8549
38 72 146.4866
38 73 60.5265
38 74 23.7498
38 75 234.3278
38 76 43.7018
38 77 272.435
38 78 82.0824
38 79 42.5205
38 80 281.9284
38 81 177.9275
38 82 274.1294
38 83 241.4575
38 84 167.8028
38 85 81.028
38 86 198.1974
38 87 164.215
38 88 261.2171
38 89 295.5815
38 90 216.2394
38 91 188.7144
38 92 55.2044
38 93 141.5937
38 94 208.8741
38 95 12.549
38 96 55.159
38 97 28.3701
38 98 136.1505
38 99 147.2418
39 40 39.2595
39 41 81.4624
39 42 198.9444
39 43 118.4834
39 44 222.9017
39 45 143.8921
39 46 194.2403
39 47 60.9477
39 48 207.7663
